"company","category","size","title","level","city","url","updated"
"Align Technology","Health","xl","NOC Engineer - Intern position","Student","פתח תקווה","https://il.linkedin.com/jobs/view/noc-engineer-intern-position-at-align-technology-4303646784?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"ElSight","Semiconductors","s","DevOps Engineer for New BU","Engineer","גבעתיים","https://il.linkedin.com/jobs/view/devops-engineer-for-new-bu-at-elsight-uav-ugv-connection-confidence-4397781861?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Varonis Systems","Cybersecurity","l","Finops Engineering Manager","Manager","הרצליה","https://il.linkedin.com/jobs/view/finops-engineering-manager-at-varonis-4359778176?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Island","Cybersecurity","l","Senior Devops Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/island/09.00A/senior-devops-engineer/EE.D33?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"GK8","Fintech","m","Noc Engineer (Student position)","Student","רמת גן","https://il.linkedin.com/jobs/view/noc-engineer-student-position-at-gk8-by-galaxy-nasdaq-glxy-4397723035?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Tata Consultancy Services","AI/ML","l","Network Operations Center Operator","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/network-operations-center-operator-at-tata-consultancy-services-4381507540?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"BioCatch","Cybersecurity","l","Senior DevOps Infra Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/biocatch/03.00E/senior-devops-infra-engineer/46.A51?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Wiz","Cybersecurity","l","Site Reliability Engineer (SRE)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/site-reliability-engineer-sre-at-wiz-4253306622?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"Island","Cybersecurity","l","Senior Platform Engineer (DevEx / DevOps)","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/island/09.00A/senior-platform-engineer-devex--devops/EF.D3B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
"Wiz","Cybersecurity","l","DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-at-wiz-4337466642?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
"Trigo","Robotics & Automation","l","DevOps Software Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/trigo/A6.005/devops-software-engineer/7F.D4D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Guardio","Cybersecurity","m","Site Reliability Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/guardio/57.000/site-reliability-engineer/07.864?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Silverfort","Cybersecurity","l","DevOps Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/silverfort/54.007/devops-engineer/4A.762?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Aqua Security","Cybersecurity","l","Senior DevOps Engineer (Platform)","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-devops-engineer-platform-at-aqua-security-4374778411?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Sola Security","Cybersecurity","xs","Senior DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-sola-security-4390113410?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Sunbit","Fintech","l","DevOps Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-manager-at-sunbit-4393297319?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Payoneer Global","Fintech","l","DevOps Infrastructure Engineer","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/devops-infrastructure-engineer-at-payoneer-4393973643?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"CyberArk","Cybersecurity","l","Senior Cloud Engineer - ARS Team","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/senior-cloud-engineer-ars-team-at-cyberark-4392407088?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Vetric Technology","Productivity","xs","DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-at-vetric-4391825044?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Skai","AdTech","l","DevOps Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-manager-at-skai-4376786059?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Thales","Cybersecurity","m","Senior Infrastructure & DevOps Engineer","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/senior-infrastructure-devops-engineer-at-thales-4343562293?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Thales","Cybersecurity","m","DevOps Team Leader, EWAF","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/devops-team-leader-ewaf-at-thales-4345712736?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
